user_id,product_id,rating,timestamp
542,339,3,2023-01-01 12:15:00
918,23,1,2023-01-01 12:16:00
461,72,1,2023-01-01 12:17:00
616,401,4,2023-01-01 12:18:00
678,456,5,2023-01-01 12:19:00
243,118,4,2023-01-01 12:20:00
702,436,3,2023-01-01 12:21:00
805,18,5,2023-01-01 12:22:00
414,94,5,2023-01-01 12:23:00
171,39,1,2023-01-01 12:24:00
228,270,2,2023-01-01 12:25:00
484,406,1,2023-01-01 12:26:00
52,334,5,2023-01-01 12:27:00
429,65,3,2023-01-01 12:28:00
53,67,2,2023-01-01 12:29:00
13,432,5,2023-01-01 12:30:00
895,269,2,2023-01-01 12:31:00
467,454,5,2023-01-01 12:32:00
509,99,3,2023-01-01 12:33:00
901,470,1,2023-01-01 12:34:00
53,60,4,2023-01-01 12:35:00
330,439,5,2023-01-01 12:36:00
263,452,4,2023-01-01 12:37:00
642,307,2,2023-01-01 12:38:00
571,104,4,2023-01-01 12:39:00
997,459,5,2023-01-01 12:40:00
818,173,5,2023-01-01 12:41:00
63,462,5,2023-01-01 12:42:00
299,80,3,2023-01-01 12:43:00
95,489,3,2023-01-01 12:44:00
120,185,5,2023-01-01 12:45:00
479,442,1,2023-01-01 12:46:00
991,63,4,2023-01-01 12:47:00
41,97,1,2023-01-01 12:48:00
972,110,2,2023-01-01 12:49:00
315,47,2,2023-01-01 12:50:00
841,229,5,2023-01-01 12:51:00
531,11,2,2023-01-01 12:52:00
278,256,3,2023-01-01 12:53:00
79,297,1,2023-01-01 12:54:00
287,168,4,2023-01-01 12:55:00
630,498,1,2023-01-01 12:56:00
214,477,4,2023-01-01 12:57:00
861,432,4,2023-01-01 12:58:00
814,191,4,2023-01-01 12:59:00
757,235,2,2023-01-01 13:00:00
154,256,4,2023-01-01 13:01:00
975,392,5,2023-01-01 13:02:00
231,396,3,2023-01-01 13:03:00
340,168,3,2023-01-01 13:04:00
157,252,1,2023-01-01 13:05:00
587,376,4,2023-01-01 13:06:00
516,78,4,2023-01-01 13:07:00
386,33,4,2023-01-01 13:08:00
710,72,3,2023-01-01 13:09:00
986,414,1,2023-01-01 13:10:00
902,420,2,2023-01-01 13:11:00
329,283,4,2023-01-01 13:12:00
208,42,2,2023-01-01 13:13:00
429,232,4,2023-01-01 13:14:00
629,221,5,2023-01-01 13:15:00
651,485,3,2023-01-01 13:16:00
414,180,1,2023-01-01 13:17:00
302,492,5,2023-01-01 13:18:00
742,487,2,2023-01-01 13:19:00
54,195,5,2023-01-01 13:20:00
475,124,1,2023-01-01 13:21:00
355,250,5,2023-01-01 13:22:00
217,497,5,2023-01-01 13:23:00
844,200,2,2023-01-01 13:24:00
775,14,1,2023-01-01 13:25:00
779,66,5,2023-01-01 13:26:00
305,480,3,2023-01-01 13:27:00
257,157,1,2023-01-01 13:28:00
725,344,5,2023-01-01 13:29:00
158,290,2,2023-01-01 13:30:00
581,245,5,2023-01-01 13:31:00
912,232,4,2023-01-01 13:32:00
315,17,2,2023-01-01 13:33:00
500,492,4,2023-01-01 13:34:00
61,149,1,2023-01-01 13:35:00
224,384,1,2023-01-01 13:36:00
140,183,2,2023-01-01 13:37:00
465,47,5,2023-01-01 13:38:00
776,427,3,2023-01-01 13:39:00
578,82,3,2023-01-01 13:40:00
483,495,1,2023-01-01 13:41:00
982,197,1,2023-01-01 13:42:00
691,414,3,2023-01-01 13:43:00
19,53,3,2023-01-01 13:44:00
476,40,3,2023-01-01 13:45:00
887,317,1,2023-01-01 13:46:00
646,421,4,2023-01-01 13:47:00
454,434,4,2023-01-01 13:48:00
11,372,1,2023-01-01 13:49:00
591,155,2,2023-01-01 13:50:00
312,69,5,2023-01-01 13:51:00
155,217,1,2023-01-01 13:52:00
161,3,5,2023-01-01 13:53:00
579,27,1,2023-01-01 13:54:00
92,275,4,2023-01-01 13:55:00
316,272,1,2023-01-01 13:56:00
163,294,2,2023-01-01 13:57:00
692,96,4,2023-01-01 13:58:00
168,39,3,2023-01-01 13:59:00
195,9,5,2023-01-01 14:00:00
654,204,5,2023-01-01 14:01:00
736,44,2,2023-01-01 14:02:00
359,446,4,2023-01-01 14:03:00
283,68,1,2023-01-01 14:04:00
527,74,1,2023-01-01 14:05:00
950,241,1,2023-01-01 14:06:00
994,173,5,2023-01-01 14:07:00
110,239,3,2023-01-01 14:08:00
4,246,2,2023-01-01 14:09:00
910,360,1,2023-01-01 14:10:00
444,270,3,2023-01-01 14:11:00
405,463,1,2023-01-01 14:12:00
134,455,2,2023-01-01 14:13:00
837,478,2,2023-01-01 14:14:00
22,430,3,2023-01-01 14:15:00
588,200,4,2023-01-01 14:16:00
971,347,1,2023-01-01 14:17:00
346,318,3,2023-01-01 14:18:00
85,91,5,2023-01-01 14:19:00
280,363,1,2023-01-01 14:20:00
991,140,4,2023-01-01 14:21:00
555,49,5,2023-01-01 14:22:00
689,104,3,2023-01-01 14:23:00
124,98,4,2023-01-01 14:24:00
326,484,4,2023-01-01 14:25:00
937,272,5,2023-01-01 14:26:00
20,460,2,2023-01-01 14:27:00
810,47,2,2023-01-01 14:28:00
365,221,2,2023-01-01 14:29:00
549,14,4,2023-01-01 14:30:00
286,57,1,2023-01-01 14:31:00
27,465,3,2023-01-01 14:32:00
895,365,5,2023-01-01 14:33:00
170,473,3,2023-01-01 14:34:00
933,130,1,2023-01-01 14:35:00
410,6,1,2023-01-01 14:36:00
106,171,4,2023-01-01 14:37:00
359,152,5,2023-01-01 14:38:00
26,371,1,2023-01-01 14:39:00
712,95,5,2023-01-01 14:40:00
324,419,3,2023-01-01 14:41:00
108,357,4,2023-01-01 14:42:00
823,495,5,2023-01-01 14:43:00
442,307,4,2023-01-01 14:44:00
744,127,3,2023-01-01 14:45:00
129,444,3,2023-01-01 14:46:00
892,215,5,2023-01-01 14:47:00
69,253,3,2023-01-01 14:48:00
261,199,5,2023-01-01 14:49:00
681,107,2,2023-01-01 14:50:00
355,280,4,2023-01-01 14:51:00
158,211,5,2023-01-01 14:52:00
619,100,4,2023-01-01 14:53:00
784,9,5,2023-01-01 14:54:00
491,313,2,2023-01-01 14:55:00
583,89,5,2023-01-01 14:56:00
160,378,3,2023-01-01 14:57:00
983,371,5,2023-01-01 14:58:00
433,121,1,2023-01-01 14:59:00
634,82,4,2023-01-01 15:00:00
264,490,4,2023-01-01 15:01:00
451,475,4,2023-01-01 15:02:00
751,226,1,2023-01-01 15:03:00
604,377,4,2023-01-01 15:04:00
382,150,1,2023-01-01 15:05:00
451,191,2,2023-01-01 15:06:00
746,405,4,2023-01-01 15:07:00
697,280,3,2023-01-01 15:08:00
759,475,1,2023-01-01 15:09:00
696,191,5,2023-01-01 15:10:00
628,261,3,2023-01-01 15:11:00
748,68,4,2023-01-01 15:12:00
508,191,3,2023-01-01 15:13:00
16,205,1,2023-01-01 15:14:00
709,49,1,2023-01-01 15:15:00
672,26,4,2023-01-01 15:16:00
211,306,2,2023-01-01 15:17:00
964,261,4,2023-01-01 15:18:00
451,314,1,2023-01-01 15:19:00
947,103,1,2023-01-01 15:20:00
72,168,5,2023-01-01 15:21:00
198,19,1,2023-01-01 15:22:00
859,104,4,2023-01-01 15:23:00
88,384,5,2023-01-01 15:24:00
170,203,1,2023-01-01 15:25:00
520,98,5,2023-01-01 15:26:00
966,161,2,2023-01-01 15:27:00
747,84,4,2023-01-01 15:28:00
403,338,3,2023-01-01 15:29:00
136,50,3,2023-01-01 15:30:00
743,331,5,2023-01-01 15:31:00
170,181,5,2023-01-01 15:32:00
181,462,2,2023-01-01 15:33:00
217,456,3,2023-01-01 15:34:00
488,364,3,2023-01-01 15:35:00
781,500,2,2023-01-01 15:36:00
784,357,1,2023-01-01 15:37:00
113,374,4,2023-01-01 15:38:00
210,455,3,2023-01-01 15:39:00
387,3,5,2023-01-01 15:40:00
63,355,5,2023-01-01 15:41:00
309,283,2,2023-01-01 15:42:00
860,45,1,2023-01-01 15:43:00
785,289,4,2023-01-01 15:44:00
908,79,2,2023-01-01 15:45:00
667,328,3,2023-01-01 15:46:00
96,458,3,2023-01-01 15:47:00
694,81,1,2023-01-01 15:48:00
433,60,1,2023-01-01 15:49:00
958,264,4,2023-01-01 15:50:00
311,307,4,2023-01-01 15:51:00
992,1,5,2023-01-01 15:52:00
487,425,4,2023-01-01 15:53:00
152,134,1,2023-01-01 15:54:00
551,56,5,2023-01-01 15:55:00
190,323,5,2023-01-01 15:56:00
681,401,2,2023-01-01 15:57:00
202,179,3,2023-01-01 15:58:00
248,311,4,2023-01-01 15:59:00
640,425,4,2023-01-01 16:00:00
850,464,2,2023-01-01 16:01:00
886,91,1,2023-01-01 16:02:00
518,475,5,2023-01-01 16:03:00
73,140,3,2023-01-01 16:04:00
140,421,2,2023-01-01 16:05:00
513,448,2,2023-01-01 16:06:00
505,434,5,2023-01-01 16:07:00
663,438,5,2023-01-01 16:08:00
621,187,2,2023-01-01 16:09:00
404,185,3,2023-01-01 16:10:00
698,184,2,2023-01-01 16:11:00
983,46,1,2023-01-01 16:12:00
102,3,1,2023-01-01 16:13:00
508,404,3,2023-01-01 16:14:00
996,366,4,2023-01-01 16:15:00
429,26,2,2023-01-01 16:16:00
610,424,4,2023-01-01 16:17:00
664,431,4,2023-01-01 16:18:00
538,14,1,2023-01-01 16:19:00
841,449,2,2023-01-01 16:20:00
533,89,2,2023-01-01 16:21:00
217,303,3,2023-01-01 16:22:00
947,225,2,2023-01-01 16:23:00
403,208,2,2023-01-01 16:24:00
448,200,2,2023-01-01 16:25:00
286,436,5,2023-01-01 16:26:00
607,293,2,2023-01-01 16:27:00
26,34,2,2023-01-01 16:28:00
795,494,2,2023-01-01 16:29:00
566,460,2,2023-01-01 16:30:00
362,490,5,2023-01-01 16:31:00
187,160,1,2023-01-01 16:32:00
91,79,5,2023-01-01 16:33:00
555,136,1,2023-01-01 16:34:00
348,154,5,2023-01-01 16:35:00
40,93,2,2023-01-01 16:36:00
486,395,4,2023-01-01 16:37:00
143,445,4,2023-01-01 16:38:00
356,481,5,2023-01-01 16:39:00
941,162,3,2023-01-01 16:40:00
123,383,2,2023-01-01 16:41:00
543,455,2,2023-01-01 16:42:00
69,126,5,2023-01-01 16:43:00
802,350,3,2023-01-01 16:44:00
823,112,5,2023-01-01 16:45:00
939,133,3,2023-01-01 16:46:00
177,158,4,2023-01-01 16:47:00
992,480,5,2023-01-01 16:48:00
910,406,5,2023-01-01 16:49:00
330,34,3,2023-01-01 16:50:00
508,197,4,2023-01-01 16:51:00
692,129,1,2023-01-01 16:52:00
67,46,4,2023-01-01 16:53:00
49,164,5,2023-01-01 16:54:00
137,337,3,2023-01-01 16:55:00
483,419,5,2023-01-01 16:56:00
962,269,1,2023-01-01 16:57:00
632,91,3,2023-01-01 16:58:00
543,214,3,2023-01-01 16:59:00
927,406,5,2023-01-01 17:00:00
513,473,3,2023-01-01 17:01:00
318,288,1,2023-01-01 17:02:00
700,132,2,2023-01-01 17:03:00
563,231,2,2023-01-01 17:04:00
600,432,5,2023-01-01 17:05:00
259,235,5,2023-01-01 17:06:00
546,378,1,2023-01-01 17:07:00
729,396,2,2023-01-01 17:08:00
293,231,4,2023-01-01 17:09:00
311,109,3,2023-01-01 17:10:00
138,272,1,2023-01-01 17:11:00
132,86,3,2023-01-01 17:12:00
383,147,1,2023-01-01 17:13:00
933,374,5,2023-01-01 17:14:00
533,75,1,2023-01-01 17:15:00
362,154,5,2023-01-01 17:16:00
283,376,1,2023-01-01 17:17:00
547,217,2,2023-01-01 17:18:00
469,375,4,2023-01-01 17:19:00
773,61,5,2023-01-01 17:20:00
373,20,4,2023-01-01 17:21:00
797,15,2,2023-01-01 17:22:00
673,498,2,2023-01-01 17:23:00
417,292,3,2023-01-01 17:24:00
35,93,1,2023-01-01 17:25:00
110,252,2,2023-01-01 17:26:00
530,2,2,2023-01-01 17:27:00
608,175,2,2023-01-01 17:28:00
899,140,2,2023-01-01 17:29:00
252,78,3,2023-01-01 17:30:00
938,306,3,2023-01-01 17:31:00
138,136,2,2023-01-01 17:32:00
565,294,3,2023-01-01 17:33:00
8,348,2,2023-01-01 17:34:00
414,284,1,2023-01-01 17:35:00
558,11,4,2023-01-01 17:36:00
796,18,3,2023-01-01 17:37:00
385,262,5,2023-01-01 17:38:00
60,52,4,2023-01-01 17:39:00
49,397,4,2023-01-01 17:40:00
849,179,2,2023-01-01 17:41:00
952,497,4,2023-01-01 17:42:00
513,179,1,2023-01-01 17:43:00
332,319,2,2023-01-01 17:44:00
113,356,2,2023-01-01 17:45:00
189,145,5,2023-01-01 17:46:00
212,421,3,2023-01-01 17:47:00
934,452,4,2023-01-01 17:48:00
325,123,5,2023-01-01 17:49:00
26,177,4,2023-01-01 17:50:00
452,235,1,2023-01-01 17:51:00
740,175,3,2023-01-01 17:52:00
3,418,3,2023-01-01 17:53:00
609,167,2,2023-01-01 17:54:00
90,125,5,2023-01-01 17:55:00
334,202,2,2023-01-01 17:56:00
487,326,1,2023-01-01 17:57:00
888,447,1,2023-01-01 17:58:00
867,212,1,2023-01-01 17:59:00
592,176,5,2023-01-01 18:00:00
582,165,5,2023-01-01 18:01:00
96,343,4,2023-01-01 18:02:00
50,155,2,2023-01-01 18:03:00
422,35,1,2023-01-01 18:04:00
205,413,3,2023-01-01 18:05:00
690,124,5,2023-01-01 18:06:00
443,402,4,2023-01-01 18:07:00
185,430,2,2023-01-01 18:08:00
119,196,1,2023-01-01 18:09:00
429,303,4,2023-01-01 18:10:00
260,227,4,2023-01-01 18:11:00
228,443,4,2023-01-01 18:12:00
905,247,5,2023-01-01 18:13:00
924,235,5,2023-01-01 18:14:00
181,410,3,2023-01-01 18:15:00
646,70,4,2023-01-01 18:16:00
538,119,2,2023-01-01 18:17:00
482,493,2,2023-01-01 18:18:00
110,13,2,2023-01-01 18:19:00
255,29,3,2023-01-01 18:20:00
776,222,1,2023-01-01 18:21:00
225,470,2,2023-01-01 18:22:00
702,305,4,2023-01-01 18:23:00
111,225,3,2023-01-01 18:24:00
794,83,2,2023-01-01 18:25:00
912,261,4,2023-01-01 18:26:00
199,92,3,2023-01-01 18:27:00
436,315,5,2023-01-01 18:28:00
203,349,5,2023-01-01 18:29:00
786,461,5,2023-01-01 18:30:00
534,472,2,2023-01-01 18:31:00
795,103,3,2023-01-01 18:32:00
828,277,3,2023-01-01 18:33:00
416,137,5,2023-01-01 18:34:00
931,446,4,2023-01-01 18:35:00
87,287,2,2023-01-01 18:36:00
817,120,3,2023-01-01 18:37:00
88,146,4,2023-01-01 18:38:00
213,59,3,2023-01-01 18:39:00
371,38,1,2023-01-01 18:40:00
672,227,2,2023-01-01 18:41:00
176,227,4,2023-01-01 18:42:00
37,468,2,2023-01-01 18:43:00
422,11,3,2023-01-01 18:44:00
806,28,4,2023-01-01 18:45:00
467,394,1,2023-01-01 18:46:00
197,46,4,2023-01-01 18:47:00
932,56,4,2023-01-01 18:48:00
28,134,1,2023-01-01 18:49:00
40,200,3,2023-01-01 18:50:00
595,375,2,2023-01-01 18:51:00
541,94,5,2023-01-01 18:52:00
252,256,5,2023-01-01 18:53:00
226,306,4,2023-01-01 18:54:00
653,255,2,2023-01-01 18:55:00
315,181,4,2023-01-01 18:56:00
716,421,5,2023-01-01 18:57:00
883,39,4,2023-01-01 18:58:00
15,241,3,2023-01-01 18:59:00
500,21,4,2023-01-01 19:00:00
151,255,2,2023-01-01 19:01:00
135,450,1,2023-01-01 19:02:00
98,274,3,2023-01-01 19:03:00
982,207,3,2023-01-01 19:04:00
411,91,2,2023-01-01 19:05:00
545,218,1,2023-01-01 19:06:00
386,320,1,2023-01-01 19:07:00
25,364,1,2023-01-01 19:08:00
92,251,4,2023-01-01 19:09:00
40,284,3,2023-01-01 19:10:00
868,46,4,2023-01-01 19:11:00
843,469,5,2023-01-01 19:12:00
306,180,4,2023-01-01 19:13:00
423,387,2,2023-01-01 19:14:00
637,379,5,2023-01-01 19:15:00
231,294,5,2023-01-01 19:16:00
465,145,1,2023-01-01 19:17:00
124,331,4,2023-01-01 19:18:00
805,334,2,2023-01-01 19:19:00
117,419,2,2023-01-01 19:20:00
674,206,2,2023-01-01 19:21:00
778,351,1,2023-01-01 19:22:00
246,173,1,2023-01-01 19:23:00
207,228,1,2023-01-01 19:24:00
733,120,4,2023-01-01 19:25:00
615,162,4,2023-01-01 19:26:00
160,291,2,2023-01-01 19:27:00
736,36,3,2023-01-01 19:28:00
3,476,2,2023-01-01 19:29:00
100,358,2,2023-01-01 19:30:00
399,253,5,2023-01-01 19:31:00
9,46,1,2023-01-01 19:32:00
812,199,3,2023-01-01 19:33:00
937,197,1,2023-01-01 19:34:00
498,498,4,2023-01-01 19:35:00
261,143,4,2023-01-01 19:36:00
483,71,5,2023-01-01 19:37:00
71,401,5,2023-01-01 19:38:00
45,317,3,2023-01-01 19:39:00
683,108,3,2023-01-01 19:40:00
307,408,2,2023-01-01 19:41:00
843,449,1,2023-01-01 19:42:00
153,86,2,2023-01-01 19:43:00
108,389,2,2023-01-01 19:44:00
302,88,1,2023-01-01 19:45:00
893,90,5,2023-01-01 19:46:00
317,9,1,2023-01-01 19:47:00
535,36,3,2023-01-01 19:48:00
14,425,5,2023-01-01 19:49:00
804,404,5,2023-01-01 19:50:00
615,89,4,2023-01-01 19:51:00
712,49,2,2023-01-01 19:52:00
191,146,4,2023-01-01 19:53:00
710,155,5,2023-01-01 19:54:00
740,120,1,2023-01-01 19:55:00
914,334,2,2023-01-01 19:56:00
826,99,2,2023-01-01 19:57:00
547,1,2,2023-01-01 19:58:00
772,340,5,2023-01-01 19:59:00
726,419,1,2023-01-01 20:00:00
498,348,2,2023-01-01 20:01:00
587,403,4,2023-01-01 20:02:00
999,94,1,2023-01-01 20:03:00
73,454,5,2023-01-01 20:04:00
745,398,5,2023-01-01 20:05:00
847,254,2,2023-01-01 20:06:00
550,487,2,2023-01-01 20:07:00
871,431,4,2023-01-01 20:08:00
302,258,5,2023-01-01 20:09:00
341,440,4,2023-01-01 20:10:00
767,155,3,2023-01-01 20:11:00
626,367,5,2023-01-01 20:12:00
329,180,2,2023-01-01 20:13:00
164,192,4,2023-01-01 20:14:00
938,162,1,2023-01-01 20:15:00
987,124,3,2023-01-01 20:16:00
523,11,2,2023-01-01 20:17:00
203,378,2,2023-01-01 20:18:00
323,31,4,2023-01-01 20:19:00
103,183,4,2023-01-01 20:20:00
356,368,2,2023-01-01 20:21:00
224,209,2,2023-01-01 20:22:00
659,4,5,2023-01-01 20:23:00
876,208,4,2023-01-01 20:24:00
932,42,5,2023-01-01 20:25:00
425,423,5,2023-01-01 20:26:00
582,62,5,2023-01-01 20:27:00
172,449,2,2023-01-01 20:28:00
849,96,5,2023-01-01 20:29:00
853,102,2,2023-01-01 20:30:00
92,17,3,2023-01-01 20:31:00
483,100,3,2023-01-01 20:32:00
325,262,4,2023-01-01 20:33:00
11,101,5,2023-01-01 20:34:00
122,71,1,2023-01-01 20:35:00
962,138,5,2023-01-01 20:36:00
867,37,4,2023-01-01 20:37:00
976,187,4,2023-01-01 20:38:00
509,457,1,2023-01-01 20:39:00
75,330,4,2023-01-01 20:40:00
588,356,3,2023-01-01 20:41:00
75,488,1,2023-01-01 20:42:00
793,282,2,2023-01-01 20:43:00
831,60,2,2023-01-01 20:44:00
334,185,3,2023-01-01 20:45:00
314,434,1,2023-01-01 20:46:00
850,360,2,2023-01-01 20:47:00
824,201,5,2023-01-01 20:48:00
693,414,4,2023-01-01 20:49:00
919,252,3,2023-01-01 20:50:00
823,188,2,2023-01-01 20:51:00
269,380,3,2023-01-01 20:52:00
600,279,5,2023-01-01 20:53:00
389,48,4,2023-01-01 20:54:00
590,496,1,2023-01-01 20:55:00
423,116,5,2023-01-01 20:56:00
585,265,3,2023-01-01 20:57:00
964,216,5,2023-01-01 20:58:00
559,78,1,2023-01-01 20:59:00
27,302,4,2023-01-01 21:00:00
716,394,4,2023-01-01 21:01:00
360,275,1,2023-01-01 21:02:00
831,386,3,2023-01-01 21:03:00
280,370,1,2023-01-01 21:04:00
23,5,3,2023-01-01 21:05:00
398,393,3,2023-01-01 21:06:00
886,449,2,2023-01-01 21:07:00
452,455,1,2023-01-01 21:08:00
221,370,4,2023-01-01 21:09:00
631,373,3,2023-01-01 21:10:00
659,238,1,2023-01-01 21:11:00
738,378,5,2023-01-01 21:12:00
666,243,3,2023-01-01 21:13:00
207,399,2,2023-01-01 21:14:00
138,115,1,2023-01-01 21:15:00
752,434,2,2023-01-01 21:16:00
215,58,4,2023-01-01 21:17:00
343,55,4,2023-01-01 21:18:00
838,411,3,2023-01-01 21:19:00
610,236,4,2023-01-01 21:20:00
63,483,1,2023-01-01 21:21:00
288,388,1,2023-01-01 21:22:00
950,156,5,2023-01-01 21:23:00
465,188,4,2023-01-01 21:24:00
204,154,4,2023-01-01 21:25:00
62,284,3,2023-01-01 21:26:00
547,303,5,2023-01-01 21:27:00
480,87,5,2023-01-01 21:28:00
405,93,1,2023-01-01 21:29:00
789,23,5,2023-01-01 21:30:00
640,237,5,2023-01-01 21:31:00
779,454,1,2023-01-01 21:32:00
822,112,2,2023-01-01 21:33:00
431,38,3,2023-01-01 21:34:00
207,416,3,2023-01-01 21:35:00
453,19,4,2023-01-01 21:36:00
943,425,4,2023-01-01 21:37:00
691,42,4,2023-01-01 21:38:00
917,123,3,2023-01-01 21:39:00
330,393,1,2023-01-01 21:40:00
887,412,5,2023-01-01 21:41:00
542,283,1,2023-01-01 21:42:00
423,288,1,2023-01-01 21:43:00
864,64,3,2023-01-01 21:44:00
375,351,4,2023-01-01 21:45:00
257,341,4,2023-01-01 21:46:00
574,317,4,2023-01-01 21:47:00
917,409,1,2023-01-01 21:48:00
586,224,5,2023-01-01 21:49:00
417,468,1,2023-01-01 21:50:00
21,405,3,2023-01-01 21:51:00
811,422,1,2023-01-01 21:52:00
386,395,5,2023-01-01 21:53:00
332,251,3,2023-01-01 21:54:00
883,235,5,2023-01-01 21:55:00
125,437,3,2023-01-01 21:56:00
210,318,4,2023-01-01 21:57:00
126,248,4,2023-01-01 21:58:00
438,393,4,2023-01-01 21:59:00
822,455,5,2023-01-01 22:00:00
770,69,5,2023-01-01 22:01:00
782,157,5,2023-01-01 22:02:00
610,401,4,2023-01-01 22:03:00
924,177,2,2023-01-01 22:04:00
887,380,5,2023-01-01 22:05:00
88,488,1,2023-01-01 22:06:00
82,138,1,2023-01-01 22:07:00
141,284,5,2023-01-01 22:08:00
239,70,1,2023-01-01 22:09:00
933,241,1,2023-01-01 22:10:00
681,287,4,2023-01-01 22:11:00
932,389,3,2023-01-01 22:12:00
458,193,4,2023-01-01 22:13:00
489,89,2,2023-01-01 22:14:00
841,37,1,2023-01-01 22:15:00
422,415,1,2023-01-01 22:16:00
676,215,5,2023-01-01 22:17:00
402,101,5,2023-01-01 22:18:00
296,283,1,2023-01-01 22:19:00
321,17,1,2023-01-01 22:20:00
435,489,3,2023-01-01 22:21:00
434,206,2,2023-01-01 22:22:00
973,231,1,2023-01-01 22:23:00
492,164,1,2023-01-01 22:24:00
536,218,2,2023-01-01 22:25:00
117,434,4,2023-01-01 22:26:00
424,38,2,2023-01-01 22:27:00
842,322,3,2023-01-01 22:28:00
943,225,2,2023-01-01 22:29:00
73,63,4,2023-01-01 22:30:00
729,431,3,2023-01-01 22:31:00
878,103,2,2023-01-01 22:32:00
58,263,1,2023-01-01 22:33:00
968,201,4,2023-01-01 22:34:00
147,218,1,2023-01-01 22:35:00
227,300,1,2023-01-01 22:36:00
524,275,4,2023-01-01 22:37:00
600,146,2,2023-01-01 22:38:00
268,326,3,2023-01-01 22:39:00
579,486,2,2023-01-01 22:40:00
898,75,1,2023-01-01 22:41:00
133,380,1,2023-01-01 22:42:00
445,467,3,2023-01-01 22:43:00
962,161,1,2023-01-01 22:44:00
600,173,5,2023-01-01 22:45:00
560,180,3,2023-01-01 22:46:00
947,239,3,2023-01-01 22:47:00
944,311,1,2023-01-01 22:48:00
291,431,5,2023-01-01 22:49:00
309,171,4,2023-01-01 22:50:00
704,327,1,2023-01-01 22:51:00
328,426,3,2023-01-01 22:52:00
83,372,4,2023-01-01 22:53:00
476,31,1,2023-01-01 22:54:00
190,284,2,2023-01-01 22:55:00
217,174,5,2023-01-01 22:56:00
742,61,1,2023-01-01 22:57:00
753,77,4,2023-01-01 22:58:00
311,432,1,2023-01-01 22:59:00
138,23,5,2023-01-01 23:00:00
80,208,3,2023-01-01 23:01:00
752,355,3,2023-01-01 23:02:00
587,123,3,2023-01-01 23:03:00
114,38,3,2023-01-01 23:04:00
30,490,2,2023-01-01 23:05:00
988,12,5,2023-01-01 23:06:00
505,397,3,2023-01-01 23:07:00
209,403,4,2023-01-01 23:08:00
616,235,5,2023-01-01 23:09:00
708,423,3,2023-01-01 23:10:00
414,105,1,2023-01-01 23:11:00
352,66,2,2023-01-01 23:12:00
204,303,3,2023-01-01 23:13:00
348,259,5,2023-01-01 23:14:00
222,310,3,2023-01-01 23:15:00
234,81,2,2023-01-01 23:16:00
15,434,3,2023-01-01 23:17:00
712,117,4,2023-01-01 23:18:00
655,5,3,2023-01-01 23:19:00
275,114,5,2023-01-01 23:20:00
841,432,1,2023-01-01 23:21:00
471,474,3,2023-01-01 23:22:00
898,269,4,2023-01-01 23:23:00
489,5,2,2023-01-01 23:24:00
196,55,3,2023-01-01 23:25:00
819,455,1,2023-01-01 23:26:00
780,277,4,2023-01-01 23:27:00
870,260,5,2023-01-01 23:28:00
645,36,1,2023-01-01 23:29:00
272,310,1,2023-01-01 23:30:00
833,360,5,2023-01-01 23:31:00
768,197,1,2023-01-01 23:32:00
703,373,3,2023-01-01 23:33:00
131,218,2,2023-01-01 23:34:00
913,80,2,2023-01-01 23:35:00
66,142,2,2023-01-01 23:36:00
729,344,3,2023-01-01 23:37:00
424,209,2,2023-01-01 23:38:00
143,153,3,2023-01-01 23:39:00
388,93,1,2023-01-01 23:40:00
729,247,1,2023-01-01 23:41:00
625,361,2,2023-01-01 23:42:00
883,363,3,2023-01-01 23:43:00
55,189,5,2023-01-01 23:44:00
736,19,3,2023-01-01 23:45:00
394,406,1,2023-01-01 23:46:00
602,120,3,2023-01-01 23:47:00
902,110,5,2023-01-01 23:48:00
774,299,2,2023-01-01 23:49:00
713,298,3,2023-01-01 23:50:00
797,160,3,2023-01-01 23:51:00
122,172,1,2023-01-01 23:52:00
35,419,3,2023-01-01 23:53:00
228,379,3,2023-01-01 23:54:00
650,421,4,2023-01-01 23:55:00
915,265,1,2023-01-01 23:56:00
292,499,2,2023-01-01 23:57:00
965,276,1,2023-01-01 23:58:00
832,429,5,2023-01-01 23:59:00
862,438,1,2023-01-02 00:00:00
801,265,4,2023-01-02 00:01:00
203,218,1,2023-01-02 00:02:00
799,319,2,2023-01-02 00:03:00
414,386,3,2023-01-02 00:04:00
562,290,5,2023-01-02 00:05:00
50,131,2,2023-01-02 00:06:00
448,284,3,2023-01-02 00:07:00
914,86,4,2023-01-02 00:08:00
520,427,2,2023-01-02 00:09:00
921,473,3,2023-01-02 00:10:00
143,395,5,2023-01-02 00:11:00
661,107,1,2023-01-02 00:12:00
234,329,5,2023-01-02 00:13:00
398,430,3,2023-01-02 00:14:00
409,244,5,2023-01-02 00:15:00
236,12,5,2023-01-02 00:16:00
384,418,3,2023-01-02 00:17:00
109,352,3,2023-01-02 00:18:00
180,384,2,2023-01-02 00:19:00
970,18,2,2023-01-02 00:20:00
404,140,5,2023-01-02 00:21:00
980,317,4,2023-01-02 00:22:00
877,246,5,2023-01-02 00:23:00
547,307,4,2023-01-02 00:24:00
934,27,3,2023-01-02 00:25:00
564,67,5,2023-01-02 00:26:00
981,99,2,2023-01-02 00:27:00
767,402,2,2023-01-02 00:28:00
854,327,3,2023-01-02 00:29:00
857,305,1,2023-01-02 00:30:00
